Title,Artist,Position,ID,Year,Tonality,MIC,RIC,Unique Word Ratio
Without Me,Halsey,3,2019_03_1,2019,0.63,0.48270957764402833,0.24907316083456066,0.25
Without Me,Halsey,3,2019_03_2,2019,0.84,0.3845994560254259,0.1638709492081094,0.25
Without Me,Halsey,3,2019_03_3,2019,0.7,0.36498630579663854,0.1477349080552829,0.25
Without Me,Halsey,3,2019_03_4,2019,0.76,0.6500484886148854,0.26884630510556834,0.25
Bad Guy,Billie Eilish,4,2019_04_1,2019,0.77,0.3632445652381819,0.18281452371661278,0.88
Bad Guy,Billie Eilish,4,2019_04_1,2019,0.77,0.3632445652381819,0.18281452371661278,0.46
Bad Guy,Billie Eilish,4,2019_04_2,2019,0.65,0.544639095965778,0.2304358813425005,0.88
Bad Guy,Billie Eilish,4,2019_04_2,2019,0.65,0.544639095965778,0.2304358813425005,0.46
Bad Guy,Billie Eilish,4,2019_04_3,2019,0.61,0.5678218269500931,0.08393767568441476,0.88
Bad Guy,Billie Eilish,4,2019_04_3,2019,0.61,0.5678218269500931,0.08393767568441476,0.46
Wow,Post Malone,5,2019_05_1,2019,0.72,0.3197477439776316,0.18435165518943006,0.4
Wow,Post Malone,5,2019_05_2,2019,0.59,0.23159690600478874,0.13391001534822025,0.4
Wow,Post Malone,5,2019_05_3,2019,0.7,0.31006588659176837,0.18309769493935454,0.4
Blinding Lights,The Weeknd,1,2020_01_1,2020,0.61,0.6009384920880495,0.2979731558135615,0.37
Blinding Lights,The Weeknd,1,2020_01_2,2020,0.62,0.5834017843482684,0.24617263407278164,0.37
Blinding Lights,The Weeknd,1,2020_01_3,2020,0.75,0.45764703114034067,0.33632081708713424,0.37
Blinding Lights,The Weeknd,1,2020_01_4,2020,0.6,0.72794836424035,0.4737461092092287,0.37
Blinding Lights,The Weeknd,1,2020_01_5,2020,0.75,0.6835001215871549,0.3143852757200858,0.37
Circles,Post Malone,2,2020_02_1,2020,0.67,0.4678024808558774,0.2968874805108036,0.31
Circles,Post Malone,2,2020_02_2,2020,0.72,0.6578778831151795,0.31172725571493864,0.31
Circles,Post Malone,2,2020_02_3,2020,0.74,0.38170691943246793,0.22457741398895387,0.31
Circles,Post Malone,2,2020_02_4,2020,0.92,0.42562931080300725,0.23136347078565697,0.31
Circles,Post Malone,2,2020_02_5,2020,0.68,0.47813606836602734,0.18311813707637195,0.31
The Box,Roddy Ricch,3,2020_03_1,2020,0.67,0.5321245303337394,0.24832424592663968,0.35
The Box,Roddy Ricch,3,2020_03_2,2020,0.73,0.3799196916035388,0.2243935080251053,0.35
The Box,Roddy Ricch,3,2020_03_3,2020,0.83,0.5210767784956379,0.20003823309738314,0.35
Don't Start Now,Dua Lipa,4,2020_04_1,2020,0.79,0.6588314671917672,0.28561606715979687,0.24
Don't Start Now,Dua Lipa,4,2020_04_2,2020,0.73,0.6831070626439805,0.23738310130975399,0.24
Don't Start Now,Dua Lipa,4,2020_04_3,2020,0.66,0.2707862812930749,0.41616611908311796,0.24
Rockstar,DaBaby feat. Roddy Ricch,5,2020_05_1,2020,0.75,0.27596977380449644,0.15815110738587804,0.35
Rockstar,DaBaby feat. Roddy Ricch,5,2020_05_2,2020,0.73,0.513657053060277,0.21342674845803572,0.35
Levitating,Dua Lipa,1,2021_01_1,2021,0.85,0.37820622547859867,0.14279611705959552,0.21
Levitating,Dua Lipa,1,2021_01_2,2021,0.78,0.40783838133842293,0.2531217443881894,0.21
Levitating,Dua Lipa,1,2021_01_3,2021,0.67,0.4981701087985665,0.3744219271382566,0.21
Levitating,Dua Lipa,1,2021_01_4,2021,0.71,0.43867520533522925,0.19626106836944385,0.21
Save Your Tears,The Weeknd and Ariana Grande,2,2021_02_1,2021,0.66,0.4954666120545244,0.18507899961298566,0.34
Save Your Tears,The Weeknd and Ariana Grande,2,2021_02_2,2021,0.84,0.6412484035625531,0.38980433483970733,0.34
Save Your Tears,The Weeknd and Ariana Grande,2,2021_02_3,2021,0.66,0.7605525973722475,0.27791220969952707,0.34
Save Your Tears,The Weeknd and Ariana Grande,2,2021_02_4,2021,0.79,0.657027930598678,0.3965896589433274,0.34
Mood,24kGoldn feat. Iann Dior,4,2021_04_1,2021,0.63,0.3002724028059966,0.1102738991969297,0.3
Mood,24kGoldn feat. Iann Dior,4,2021_04_2,2021,0.56,0.3494416249644181,0.1772930805274129,0.3
Mood,24kGoldn feat. Iann Dior,4,2021_04_3,2021,0.52,0.36762178435798276,0.18549598990041788,0.3
Mood,24kGoldn feat. Iann Dior,4,2021_04_4,2021,0.78,0.47745329840908396,0.135447732975504,0.3
Good 4 U,Olivia Rodrigo,5,2021_05_1,2021,0.51,0.2317709134276093,0.15371766946344018,0.31
Good 4 U,Olivia Rodrigo,5,2021_05_2,2021,0.66,0.48627789978840896,0.1866553301657468,0.31
Good 4 U,Olivia Rodrigo,5,2021_05_3,2021,0.8,0.26143820403804785,0.2022355063841776,0.31
Heat Waves,Glass Animals,1,2022_01_1,2022,0.51,0.35137625211290235,0.20571283844866622,0.28
Heat Waves,Glass Animals,1,2022_01_2,2022,0.55,0.35449631369281037,0.19973587996972678,0.28
Heat Waves,Glass Animals,1,2022_01_3,2022,0.52,0.4722728549274838,0.2600640846195096,0.28
Heat Waves,Glass Animals,1,2022_01_4,2022,0.7,0.3991266295163182,0.17597281155332026,0.28
Heat Waves,Glass Animals,1,2022_01_5,2022,0.6,0.5589956833289398,0.27439494586201146,0.28
Heat Waves,Glass Animals,1,2022_01_6,2022,0.59,0.5680181348352107,0.22332982816870095,0.28
Heat Waves,Glass Animals,1,2022_01_7,2022,0.53,0.3477820132150412,0.20291087356042078,0.28
As It Was,Harry Styles,2,2022_02_1,2022,0.69,0.3476500185868503,0.3224342316224778,0.41
As It Was,Harry Styles,2,2022_02_2,2022,0.66,0.2315498233117354,0.1520150958924675,0.41
As It Was,Harry Styles,2,2022_02_3,2022,0.66,0.2315498233117354,0.15203565526037824,0.41
Stay,Kid Laroi and Justin Bieber,3,2022_03_1,2022,0.6,0.4176993514993655,0.133268132245873,0.23
Stay,Kid Laroi and Justin Bieber,3,2022_03_2,2022,0.69,0.490118915105696,0.2048285511667188,0.23
Stay,Kid Laroi and Justin Bieber,3,2022_03_3,2022,0.79,0.5389702759052549,0.2740797999131249,0.23
Stay,Kid Laroi and Justin Bieber,3,2022_03_4,2022,0.6,0.4703225040031191,0.1690479094173769,0.23
Easy On Me,Adele,4,2022_04_1,2022,0.84,0.47240355549069235,0.2503238239657624,0.43
Easy On Me,Adele,4,2022_04_2,2022,0.9,0.5032438716902591,0.35911841582799003,0.43
Easy On Me,Adele,4,2022_04_3,2022,0.86,0.803597453142554,0.3442533040970427,0.43
Shivers,Ed Sheeran,5,2022_05_1,2022,0.76,0.38141548890769505,0.2326851758381924,0.23
Shivers,Ed Sheeran,5,2022_05_2,2022,0.59,0.288320010910705,0.3578821427889396,0.23
Shivers,Ed Sheeran,5,2022_05_3,2022,0.6,0.3579935686246719,0.12896315007475756,0.23
Shivers,Ed Sheeran,5,2022_05_4,2022,0.5,0.28753281168238465,0.1411600866744265,0.23
